id	name	colorfulness	minEnergy	alpha	lightning	globalActivity	nbWhiteFrames	nbSceneCuts	cutLength	flatness_env	wtf_max2stdratio_1	wtf_max2stdratio_2	wtf_max2stdratio_3	wtf_max2stdratio_4	wtf_max2stdratio_5	wtf_max2stdratio_6	wtf_max2stdratio_7	wtf_max2stdratio_8	wtf_max2stdratio_9	wtf_max2stdratio_10	wtf_max2stdratio_11	wtf_max2stdratio_12	medianLightness	slope
554	ACCEDE00554.mp4	14.256981	1.127607	3	1.147398	0.068184	0	0	0	0	5.54E+00	5.31E+00	4.97E+00	4.44E+00	3.78E+00	3.35E+00	2.72E+00	2.09E+00	1.55E+00	1.42E+00	1.41E+00	2.63E+15	0.082353	1.447683
555	ACCEDE00555.mp4	12.202197	1.202224	15	0.651913	0.052641	0	0	0	0	5.90E+00	5.69E+00	5.51E+00	5.01E+00	4.23E+00	3.76E+00	3.07E+00	2.22E+00	1.61E+00	1.43E+00	1.41E+00	4.45E+15	0.078431	1.425354
556	ACCEDE00556.mp4	6.866916	1.547894	333	0	0.197739	0	1	205	0	5.85E+00	5.60E+00	5.18E+00	4.63E+00	3.94E+00	3.51E+00	2.88E+00	2.15E+00	1.55E+00	1.41E+00	1.41E+00	1.91E+15	0.101961	1.414693
557	ACCEDE00557.mp4	7.949394	1.529657	305	0	0.192925	0	3	86.333336	0	5.79E+00	5.59E+00	5.28E+00	4.82E+00	4.08E+00	3.59E+00	2.95E+00	2.16E+00	1.55E+00	1.42E+00	1.41E+00	2.44E+15	0.117647	1.461801
558	ACCEDE00558.mp4	18.528887	1.367014	4	0.601584	0.172103	0	1	290	0	6.00E+00	5.84E+00	5.44E+00	5.07E+00	4.43E+00	3.88E+00	3.13E+00	2.28E+00	1.65E+00	1.42E+00	1.41E+00	3.28E+15	0.105882	1.391048
559	ACCEDE00559.mp4	8.916341	1.372936	6	0	0.085596	0	0	0	0	5.71E+00	5.59E+00	5.42E+00	4.99E+00	4.27E+00	3.66E+00	2.95E+00	2.17E+00	1.56E+00	1.41E+00	1.40E+00	3.43E+15	0.090196	1.390317
560	ACCEDE00560.mp4	21.242155	0.944608	55	0.343432	0.121396	0	1	97	0	5.11E+00	4.97E+00	4.65E+00	4.29E+00	3.82E+00	3.54E+00	2.93E+00	2.19E+00	1.60E+00	1.43E+00	1.41E+00	1.52E+15	0.341176	1.336794
561	ACCEDE00561.mp4	24.878349	0.990183	31	0.64269	0.040045	0	1	132	0	4.90E+00	4.89E+00	4.73E+00	4.37E+00	3.95E+00	3.48E+00	2.93E+00	2.20E+00	1.61E+00	1.42E+00	1.41E+00	4.80E+15	0.407843	1.415995
562	ACCEDE00562.mp4	16.225574	1.052049	44	0.628951	0.030241	0	1	247	0	5.02E+00	4.98E+00	4.78E+00	4.44E+00	4.03E+00	3.58E+00	2.96E+00	2.18E+00	1.62E+00	1.43E+00	1.41E+00	1.80E+15	0.25098	1.392168
563	ACCEDE00563.mp4	24.444193	1.017674	32	1.007677	0.110565	0	2	42.5	0	4.65E+00	4.66E+00	4.49E+00	4.23E+00	3.77E+00	3.35E+00	2.75E+00	1.95E+00	1.47E+00	1.32E+00	1.31E+00	2.50E+15	0.384314	1.432179
564	ACCEDE00564.mp4	12.930139	1.304425	37	0.45144	0.023336	0	0	0	0	5.54E+00	5.41E+00	5.12E+00	4.50E+00	3.99E+00	3.78E+00	3.07E+00	2.27E+00	1.64E+00	1.43E+00	1.41E+00	1.54E+15	0.207843	1.421278
565	ACCEDE00565.mp4	18.767462	1.237476	45	0.828475	0.088689	0	0	0	0	5.33E+00	5.24E+00	4.92E+00	4.37E+00	3.78E+00	3.65E+00	2.98E+00	2.22E+00	1.60E+00	1.43E+00	1.41E+00	1.56E+15	0.317647	1.393547
566	ACCEDE00566.mp4	13.941475	1.252092	39	0.180291	0.014381	0	0	0	0	5.54E+00	5.35E+00	5.17E+00	4.86E+00	4.28E+00	3.83E+00	3.12E+00	2.29E+00	1.64E+00	1.43E+00	1.41E+00	1.78E+15	0.368627	1.403794
567	ACCEDE00567.mp4	16.981762	1.400457	63	0.864991	0.02463	0	0	0	0	4.87E+00	4.91E+00	4.67E+00	4.34E+00	3.96E+00	3.49E+00	2.76E+00	2.06E+00	1.55E+00	1.42E+00	1.40E+00	6.50E+15	0.4	1.408467
568	ACCEDE00568.mp4	18.30003	1.036633	40	0.606611	0.009781	0	0	0	0	5.27E+00	5.20E+00	5.02E+00	4.68E+00	4.21E+00	3.69E+00	3.01E+00	2.23E+00	1.62E+00	1.43E+00	1.41E+00	1.76E+15	0.227451	1.378504
569	ACCEDE00569.mp4	27.994383	0.950713	15	0.74763	0.024548	0	1	150	0	5.01E+00	4.97E+00	4.85E+00	4.53E+00	4.04E+00	3.60E+00	2.96E+00	2.24E+00	1.64E+00	1.43E+00	1.41E+00	2.68E+15	0.360784	1.410509
570	ACCEDE00570.mp4	17.442951	1.053717	43	1.010386	0.029604	0	1	146	0	5.07E+00	5.09E+00	4.90E+00	4.52E+00	3.94E+00	3.52E+00	2.92E+00	2.23E+00	1.61E+00	1.42E+00	1.41E+00	3.80E+15	0.25098	1.395526
571	ACCEDE00571.mp4	18.080709	1.06011	45	1.049121	0.025628	0	1	156	0	5.04E+00	4.95E+00	4.83E+00	4.51E+00	4.08E+00	3.56E+00	2.95E+00	2.20E+00	1.60E+00	1.43E+00	1.41E+00	3.32E+15	0.266667	1.370028
572	ACCEDE00572.mp4	18.493658	1.167706	45	1.090271	0.008755	0	0	0	0	5.13E+00	5.00E+00	4.83E+00	4.52E+00	4.12E+00	3.75E+00	3.08E+00	2.22E+00	1.61E+00	1.42E+00	1.41E+00	1.59E+15	0.282353	1.361526
573	ACCEDE00573.mp4	12.587956	1.31879	39	0.734361	0.193227	0	1	161	0	4.70E+00	4.64E+00	4.52E+00	4.24E+00	3.85E+00	3.36E+00	2.71E+00	2.06E+00	1.60E+00	1.41E+00	1.40E+00	1.34E+15	0.137255	1.459272
574	ACCEDE00574.mp4	9.99878	1.623003	24	0	0.09809	0	0	0	0	4.96E+00	4.43E+00	4.28E+00	4.07E+00	3.66E+00	3.21E+00	2.64E+00	2.17E+00	1.79E+00	1.47E+00	1.41E+00	1.90E+15	0.168627	1.407039
575	ACCEDE00575.mp4	8.507416	1.638308	27	0.593904	0.522362	0	0	0	0	6.12E+00	4.61E+00	4.14E+00	3.88E+00	3.56E+00	3.19E+00	2.69E+00	2.19E+00	1.78E+00	1.46E+00	1.41E+00	2.09E+15	0.156863	1.420623
576	ACCEDE00576.mp4	8.180358	1.806768	17	0.49952	0.097516	0	0	0	0	5.01E+00	4.58E+00	4.35E+00	4.06E+00	3.68E+00	3.25E+00	2.71E+00	2.20E+00	1.78E+00	1.45E+00	1.40E+00	2.00E+15	0.14902	1.415179
577	ACCEDE00577.mp4	9.779856	1.792985	17	0.490163	0.041831	0	0	0	0	5.54E+00	4.63E+00	4.25E+00	3.92E+00	3.55E+00	3.23E+00	2.67E+00	2.18E+00	1.78E+00	1.45E+00	1.41E+00	2.24E+15	0.156863	1.450095
578	ACCEDE00578.mp4	23.291124	1.075016	15	0	0.023728	0	0	0	0	6.29E+00	4.71E+00	4.17E+00	3.72E+00	3.30E+00	3.00E+00	2.62E+00	2.19E+00	1.81E+00	1.47E+00	1.41E+00	2.24E+15	0.156863	1.416466
579	ACCEDE00579.mp4	12.48166	1.430386	75	0.652746	0.33791	0	0	0	0	5.44E+00	4.70E+00	4.28E+00	3.86E+00	3.49E+00	3.17E+00	2.74E+00	2.24E+00	1.76E+00	1.46E+00	1.41E+00	1.97E+15	0.133333	1.428826
580	ACCEDE00580.mp4	17.248665	1.221612	42	0.613862	0.447686	0	3	64	0	4.55E+00	4.44E+00	4.21E+00	4.07E+00	3.77E+00	3.24E+00	2.71E+00	2.06E+00	1.59E+00	1.43E+00	1.41E+00	1.33E+15	0.145098	1.40516
581	ACCEDE00581.mp4	15.48194	1.541882	31	0.455806	0.366841	0	0	0	0	4.81E+00	4.66E+00	4.41E+00	4.08E+00	3.73E+00	3.34E+00	2.70E+00	2.18E+00	1.69E+00	1.44E+00	1.41E+00	1.99E+15	0.160784	1.365889
582	ACCEDE00582.mp4	13.35283	1.61612	21	0.677068	0.36464	0	0	0	0	4.77E+00	4.58E+00	4.37E+00	4.07E+00	3.79E+00	3.34E+00	2.76E+00	2.20E+00	1.72E+00	1.44E+00	1.41E+00	1.26E+15	0.129412	1.440938
583	ACCEDE00583.mp4	8.389733	1.74935	32	0.584216	0.350387	0	0	0	0	4.76E+00	4.60E+00	4.42E+00	4.19E+00	3.80E+00	3.30E+00	2.73E+00	2.19E+00	1.74E+00	1.43E+00	1.41E+00	1.32E+15	0.145098	1.406766
584	ACCEDE00584.mp4	10.14277	1.744705	27	0	0.538737	0	0	0	0	5.06E+00	4.62E+00	4.35E+00	4.00E+00	3.60E+00	3.18E+00	2.74E+00	2.21E+00	1.74E+00	1.44E+00	1.41E+00	1.76E+15	0.164706	1.411799
585	ACCEDE00585.mp4	10.213424	1.61479	80	0.98446	0.337319	0	0	0	0	4.72E+00	4.62E+00	4.43E+00	4.11E+00	3.69E+00	3.23E+00	2.71E+00	2.17E+00	1.67E+00	1.44E+00	1.41E+00	1.29E+15	0.129412	1.389898
586	ACCEDE00586.mp4	5.951413	1.859183	38	3.722909	0.33287	0	0	0	0	5.41E+00	5.02E+00	4.64E+00	4.26E+00	3.82E+00	3.43E+00	2.90E+00	2.25E+00	1.68E+00	1.43E+00	1.40E+00	1.22E+15	0.101961	1.386439
587	ACCEDE00587.mp4	14.942354	1.350594	15	0.52046	0.28268	0	0	0	0	4.82E+00	4.74E+00	4.56E+00	4.22E+00	3.84E+00	3.31E+00	2.71E+00	2.08E+00	1.63E+00	1.43E+00	1.41E+00	1.51E+15	0.129412	1.408498
588	ACCEDE00588.mp4	16.070995	1.46838	27	0.669831	0.292799	0	0	0	0	4.84E+00	4.72E+00	4.56E+00	4.22E+00	3.79E+00	3.38E+00	2.83E+00	2.09E+00	1.58E+00	1.43E+00	1.41E+00	1.21E+15	0.160784	1.446783
589	ACCEDE00589.mp4	28.591087	0.427604	50	0.772	0.165395	0	0	0	0	5.40E+00	5.26E+00	4.98E+00	4.51E+00	3.91E+00	3.62E+00	2.89E+00	2.13E+00	1.54E+00	1.41E+00	1.40E+00	2.05E+15	0.160784	1.35168
590	ACCEDE00590.mp4	18.948395	0.997766	0	0.800819	1.044639	0	4	53	0	5.01E+00	4.87E+00	4.53E+00	4.04E+00	3.67E+00	3.27E+00	2.74E+00	1.99E+00	1.55E+00	1.42E+00	1.40E+00	1.14E+15	0.094118	1.397359
591	ACCEDE00591.mp4	24.83255	1.018721	216	0.184396	0.017618	0	0	0	0	4.90E+00	4.81E+00	4.55E+00	4.24E+00	3.87E+00	3.43E+00	2.92E+00	2.15E+00	1.60E+00	1.43E+00	1.41E+00	2.77E+15	0.192157	1.359802
592	ACCEDE00592.mp4	30.691673	0.78099	52	0.133519	0.191336	0	1	198	0	5.10E+00	4.96E+00	4.70E+00	4.41E+00	3.97E+00	3.66E+00	2.98E+00	2.18E+00	1.57E+00	1.42E+00	1.41E+00	1.94E+15	0.254902	1.361133
593	ACCEDE00593.mp4	31.093548	0.902118	50	0.052657	0.011848	0	0	0	0	5.31E+00	5.15E+00	4.77E+00	4.27E+00	3.75E+00	3.45E+00	2.81E+00	2.10E+00	1.53E+00	1.42E+00	1.41E+00	1.81E+15	0.247059	1.346118
594	ACCEDE00594.mp4	44.181675	0.869692	8	0.761816	0.139794	0	0	0	0	5.02E+00	4.93E+00	4.75E+00	4.42E+00	3.99E+00	3.52E+00	2.78E+00	2.09E+00	1.52E+00	1.41E+00	1.40E+00	1.67E+15	0.203922	1.378874
595	ACCEDE00595.mp4	23.057026	1.193874	47	1.127492	0.040785	0	0	0	0	5.23E+00	5.05E+00	4.76E+00	4.37E+00	3.80E+00	3.39E+00	2.80E+00	2.11E+00	1.53E+00	1.42E+00	1.41E+00	1.57E+15	0.133333	1.417938
596	ACCEDE00596.mp4	32.460918	0.639889	52	0.724491	0.24348	0	1	121	0	5.23E+00	5.16E+00	4.95E+00	4.54E+00	4.15E+00	3.77E+00	2.99E+00	2.19E+00	1.58E+00	1.42E+00	1.41E+00	1.64E+15	0.176471	1.339205
597	ACCEDE00597.mp4	31.070282	1.014121	54	0.872054	0.116679	0	0	0	0	5.32E+00	5.07E+00	4.66E+00	4.23E+00	3.73E+00	3.52E+00	2.85E+00	2.13E+00	1.53E+00	1.42E+00	1.41E+00	1.76E+15	0.129412	1.344636
598	ACCEDE00598.mp4	32.045876	0.417367	42	0.582883	0.143257	0	1	181	0	5.02E+00	4.85E+00	4.51E+00	4.01E+00	3.65E+00	3.37E+00	2.78E+00	2.13E+00	1.62E+00	1.41E+00	1.41E+00	2.15E+15	0.243137	1.358353
599	ACCEDE00599.mp4	28.941332	1.03669	55	0.682738	0.291842	0	4	56.5	0	4.95E+00	4.77E+00	4.50E+00	4.10E+00	3.68E+00	3.29E+00	2.73E+00	2.02E+00	1.55E+00	1.42E+00	1.41E+00	2.02E+15	0.223529	1.326328
600	ACCEDE00600.mp4	28.275246	1.170474	60	0.151279	0.272084	0	1	108	0	5.16E+00	5.01E+00	4.74E+00	4.40E+00	3.96E+00	3.43E+00	2.91E+00	2.21E+00	1.64E+00	1.42E+00	1.41E+00	2.38E+15	0.227451	1.40762
601	ACCEDE00601.mp4	28.709715	1.392083	39	0.762999	0.024529	0	0	0	0	4.82E+00	4.81E+00	4.59E+00	4.17E+00	3.68E+00	3.26E+00	2.81E+00	2.12E+00	1.58E+00	1.42E+00	1.41E+00	2.02E+15	0.243137	1.432442
602	ACCEDE00602.mp4	21.322334	1.890035	44	0.986103	0.080538	0	1	92	0	4.77E+00	4.75E+00	4.56E+00	4.17E+00	3.71E+00	3.28E+00	2.83E+00	2.10E+00	1.59E+00	1.43E+00	1.41E+00	1.81E+15	0.34902	1.422891
603	ACCEDE00603.mp4	23.337191	0.714723	44	0.926323	0.259715	0	2	92.5	0	4.65E+00	4.56E+00	4.29E+00	3.98E+00	3.71E+00	3.38E+00	2.77E+00	2.05E+00	1.56E+00	1.41E+00	1.40E+00	1.95E+15	0.227451	1.357377
604	ACCEDE00604.mp4	31.581699	0.865067	50	0.395769	0.162554	0	1	135	0	4.44E+00	4.33E+00	4.09E+00	3.88E+00	3.59E+00	3.20E+00	2.56E+00	1.87E+00	1.52E+00	1.42E+00	1.41E+00	1.30E+15	0.243137	1.389847
605	ACCEDE00605.mp4	23.962959	0.772769	35	0.572591	0.169965	0	2	123	0	5.07E+00	5.14E+00	4.96E+00	4.54E+00	4.06E+00	3.58E+00	3.00E+00	2.23E+00	1.65E+00	1.44E+00	1.41E+00	8.63E+15	0.243137	1.405371
606	ACCEDE00606.mp4	27.566824	0.917034	31	0.751294	0.087601	0	0	0	0	4.37E+00	4.24E+00	3.97E+00	3.68E+00	3.31E+00	2.98E+00	2.47E+00	1.75E+00	1.48E+00	1.42E+00	1.41E+00	2.82E+15	0.270588	1.389294
607	ACCEDE00607.mp4	27.399471	1.05007	317	0.544513	0.089027	0	1	233	0	5.07E+00	5.00E+00	4.78E+00	4.41E+00	3.93E+00	3.50E+00	2.88E+00	2.19E+00	1.58E+00	1.42E+00	1.41E+00	1.98E+15	0.345098	1.368635
608	ACCEDE00608.mp4	27.718384	0.993875	19	0.332221	0.079276	0	2	136	0	4.90E+00	4.79E+00	4.58E+00	4.28E+00	3.90E+00	3.47E+00	2.84E+00	2.19E+00	1.61E+00	1.42E+00	1.40E+00	3.76E+15	0.247059	1.380599
609	ACCEDE00609.mp4	26.28644	0.527152	18	0.507294	0.057569	0	1	98	0	5.03E+00	4.94E+00	4.62E+00	4.31E+00	3.88E+00	3.44E+00	2.86E+00	2.18E+00	1.59E+00	1.42E+00	1.41E+00	5.79E+15	0.188235	1.404093
610	ACCEDE00610.mp4	36.840553	0.719959	18	0.642598	0.074014	0	1	141	0	4.68E+00	4.61E+00	4.38E+00	4.15E+00	3.75E+00	3.30E+00	2.75E+00	2.08E+00	1.56E+00	1.41E+00	1.40E+00	4.29E+15	0.270588	1.41947
611	ACCEDE00611.mp4	31.387302	0.456217	15	0.752748	0.054389	0	2	70.5	0	4.90E+00	4.86E+00	4.53E+00	4.16E+00	3.79E+00	3.34E+00	2.77E+00	2.17E+00	1.59E+00	1.43E+00	1.41E+00	5.89E+15	0.211765	1.423395
612	ACCEDE00612.mp4	29.319435	0.497306	18	0.599752	0.047595	0	2	120.5	0	4.97E+00	4.90E+00	4.51E+00	4.10E+00	3.79E+00	3.51E+00	2.88E+00	2.18E+00	1.61E+00	1.42E+00	1.41E+00	4.44E+15	0.207843	1.423535
613	ACCEDE00613.mp4	25.965343	0.530451	15	0.311555	0.045619	0	0	0	0	4.98E+00	4.91E+00	4.69E+00	4.25E+00	3.82E+00	3.40E+00	2.86E+00	2.14E+00	1.56E+00	1.42E+00	1.41E+00	2.90E+15	0.160784	1.4105
614	ACCEDE00614.mp4	26.180889	0.510394	15	0.334671	0.052433	0	1	139	0	5.24E+00	5.17E+00	4.85E+00	4.42E+00	3.95E+00	3.46E+00	2.88E+00	2.16E+00	1.61E+00	1.44E+00	1.41E+00	4.09E+15	0.156863	1.396901
615	ACCEDE00615.mp4	2.194171	-1	-1	0.932478	0.052253	0	1	58	0	4.83E+00	4.70E+00	4.41E+00	4.13E+00	3.78E+00	3.45E+00	2.77E+00	2.13E+00	1.52E+00	1.41E+00	1.41E+00	1.23E+15	0.160784	1.394401
616	ACCEDE00616.mp4	1.556331	-1	-1	0.905444	0.00531	0	0	0	0	5.16E+00	5.13E+00	4.84E+00	4.51E+00	4.04E+00	3.55E+00	2.87E+00	2.15E+00	1.57E+00	1.42E+00	1.41E+00	9.87E+14	0.070588	1.430861
617	ACCEDE00617.mp4	0.01556	-1	-1	0.271867	0.218635	0	0	0	0	4.76E+00	4.71E+00	4.56E+00	4.46E+00	3.90E+00	3.42E+00	2.78E+00	2.04E+00	1.54E+00	1.42E+00	1.41E+00	1.56E+15	0.180392	1.376152
618	ACCEDE00618.mp4	1.597736	-1	-1	0.804711	0.108095	0	1	123	0	4.85E+00	4.82E+00	4.66E+00	4.45E+00	3.89E+00	3.50E+00	2.83E+00	2.12E+00	1.54E+00	1.42E+00	1.41E+00	1.15E+15	0.156863	1.437107
619	ACCEDE00619.mp4	0.19395	-1	-1	0.899834	0.196102	0	0	0	0	4.79E+00	4.73E+00	4.62E+00	4.47E+00	3.86E+00	3.40E+00	2.78E+00	2.03E+00	1.51E+00	1.41E+00	1.41E+00	1.40E+15	0.211765	1.400089
620	ACCEDE00620.mp4	0	-1	-1	0.54242	0.219843	0	0	0	0	4.78E+00	4.72E+00	4.59E+00	4.46E+00	3.87E+00	3.46E+00	2.81E+00	2.06E+00	1.54E+00	1.42E+00	1.41E+00	1.44E+15	0.188235	1.413689
621	ACCEDE00621.mp4	0	-1	-1	0.903477	0.143132	0	0	0	0	4.84E+00	4.81E+00	4.64E+00	4.46E+00	3.90E+00	3.43E+00	2.81E+00	2.05E+00	1.51E+00	1.41E+00	1.41E+00	1.61E+15	0.176471	1.416633
622	ACCEDE00622.mp4	1.569352	-1	-1	0.945662	0.012166	0	0	0	0	4.97E+00	4.83E+00	4.51E+00	4.15E+00	3.80E+00	3.43E+00	2.77E+00	2.15E+00	1.55E+00	1.42E+00	1.41E+00	1.39E+15	0.156863	1.420653
623	ACCEDE00623.mp4	1.904147	-1	-1	0.658062	0.090245	0	1	133	0	4.82E+00	4.66E+00	4.48E+00	4.17E+00	3.79E+00	3.42E+00	2.82E+00	2.15E+00	1.56E+00	1.43E+00	1.41E+00	8.13E+14	0.015686	1.38579
624	ACCEDE00624.mp4	2.158189	-1	-1	0.661936	0.056583	0	1	78	0	4.66E+00	4.60E+00	4.43E+00	4.21E+00	3.87E+00	3.36E+00	2.74E+00	2.00E+00	1.49E+00	1.40E+00	1.40E+00	1.20E+15	0.141176	1.432471
625	ACCEDE00625.mp4	1.958078	-1	-1	0.85398	0.049241	0	3	79.666664	0	4.69E+00	4.61E+00	4.47E+00	4.18E+00	3.81E+00	3.46E+00	2.79E+00	2.12E+00	1.53E+00	1.42E+00	1.41E+00	1.28E+15	0.145098	1.436326
626	ACCEDE00626.mp4	2.299523	-1	-1	0.496483	0.084842	0	3	69.333336	0	4.64E+00	4.60E+00	4.45E+00	4.23E+00	3.92E+00	3.47E+00	2.79E+00	2.13E+00	1.54E+00	1.42E+00	1.41E+00	1.43E+15	0.298039	1.415991
627	ACCEDE00627.mp4	1.981409	-1	-1	0.856131	0.001226	0	0	0	0	4.61E+00	4.56E+00	4.43E+00	4.25E+00	3.91E+00	3.57E+00	2.87E+00	2.16E+00	1.58E+00	1.41E+00	1.40E+00	1.23E+15	0.184314	1.432063
628	ACCEDE00628.mp4	2.147658	-1	-1	1.134509	0.036093	0	2	107.5	0	4.67E+00	4.61E+00	4.47E+00	4.15E+00	3.74E+00	3.42E+00	2.76E+00	2.12E+00	1.52E+00	1.42E+00	1.41E+00	1.25E+15	0.105882	1.408872
629	ACCEDE00629.mp4	0	-1	-1	0.958058	0.200532	0	0	0	0	4.75E+00	4.69E+00	4.58E+00	4.47E+00	3.88E+00	3.39E+00	2.79E+00	2.07E+00	1.53E+00	1.41E+00	1.41E+00	1.19E+15	0.180392	1.411055
630	ACCEDE00630.mp4	1.609773	-1	-1	0.771306	0.004018	0	0	0	0	5.49E+00	5.41E+00	5.09E+00	4.64E+00	4.08E+00	3.62E+00	2.88E+00	2.17E+00	1.60E+00	1.42E+00	1.41E+00	9.85E+14	0.066667	1.424197
631	ACCEDE00631.mp4	22.348608	0.666355	19	0.81234	0.032939	0	0	0	0	5.37E+00	5.23E+00	4.77E+00	4.25E+00	3.78E+00	3.35E+00	2.60E+00	2.04E+00	1.53E+00	1.42E+00	1.41E+00	1.59E+15	0.231373	1.405867
632	ACCEDE00632.mp4	20.218887	0.746101	13	0.338198	0.072647	0	2	77.5	0	4.38E+00	4.26E+00	4.11E+00	3.97E+00	3.80E+00	3.44E+00	2.78E+00	2.08E+00	1.55E+00	1.41E+00	1.41E+00	1.78E+15	0.231373	1.390579
633	ACCEDE00633.mp4	19.655024	1.1133	61	0.410649	0.072472	0	2	37	0	4.98E+00	4.88E+00	4.56E+00	4.25E+00	3.88E+00	3.41E+00	2.81E+00	2.14E+00	1.54E+00	1.42E+00	1.41E+00	1.34E+15	0.266667	1.379116
634	ACCEDE00634.mp4	20.225437	1.177193	43	0.36958	0.015822	0	0	0	0	5.08E+00	4.97E+00	4.61E+00	4.27E+00	3.95E+00	3.50E+00	2.91E+00	2.17E+00	1.60E+00	1.43E+00	1.41E+00	3.91E+15	0.156863	1.408019
635	ACCEDE00635.mp4	21.19573	1.176568	39	0.623951	0.014475	0	0	0	0	5.02E+00	5.17E+00	4.97E+00	4.59E+00	4.17E+00	3.62E+00	2.94E+00	2.14E+00	1.56E+00	1.42E+00	1.41E+00	1.08E+16	0.160784	1.404479
636	ACCEDE00636.mp4	26.442299	1.094484	22	0.692452	0.039757	0	1	102	0	5.52E+00	5.33E+00	4.85E+00	4.31E+00	3.76E+00	3.29E+00	2.68E+00	2.12E+00	1.54E+00	1.42E+00	1.41E+00	1.27E+15	0.32549	1.419402
637	ACCEDE00637.mp4	20.597662	1.143719	345	0.672188	0.097663	0	1	185	0	4.75E+00	4.59E+00	4.32E+00	4.04E+00	3.71E+00	3.33E+00	2.74E+00	2.07E+00	1.55E+00	1.40E+00	1.40E+00	1.58E+15	0.160784	1.384091
638	ACCEDE00638.mp4	20.849449	1.086368	55	0.372296	0.03195	0	1	145	0	4.97E+00	4.80E+00	4.38E+00	4.05E+00	3.66E+00	3.28E+00	2.74E+00	2.12E+00	1.57E+00	1.44E+00	1.41E+00	1.52E+15	0.156863	1.380771
639	ACCEDE00639.mp4	19.751213	1.237401	177	0.626581	0.039026	0	0	0	0	4.74E+00	4.54E+00	4.19E+00	3.90E+00	3.71E+00	3.34E+00	2.73E+00	2.04E+00	1.56E+00	1.42E+00	1.41E+00	1.88E+15	0.345098	1.397113
640	ACCEDE00640.mp4	21.297503	1.461328	8	0.045852	0.006318	0	0	0	0	5.01E+00	4.84E+00	4.41E+00	4.02E+00	3.65E+00	3.19E+00	2.67E+00	1.98E+00	1.53E+00	1.42E+00	1.41E+00	1.75E+15	0.34902	1.393497
641	ACCEDE00641.mp4	19.222437	0.913479	1	0.742804	0.040772	0	1	217	0	4.93E+00	4.74E+00	4.37E+00	4.03E+00	3.69E+00	3.27E+00	2.66E+00	1.99E+00	1.55E+00	1.43E+00	1.41E+00	1.59E+15	0.239216	1.406639
642	ACCEDE00642.mp4	16.641222	1.450108	98	0.823322	0.022056	0	1	196	0	5.21E+00	4.97E+00	4.52E+00	4.14E+00	3.72E+00	3.35E+00	2.75E+00	2.09E+00	1.57E+00	1.42E+00	1.41E+00	1.27E+15	0.247059	1.387619
643	ACCEDE00643.mp4	16.92185	1.795747	99	0.449907	0.075424	0	1	158	0	5.07E+00	4.75E+00	4.30E+00	3.91E+00	3.52E+00	3.15E+00	2.63E+00	1.84E+00	1.49E+00	1.40E+00	1.40E+00	1.41E+15	0.231373	1.401496
644	ACCEDE00644.mp4	2.208992	-1	-1	0.593274	0.108392	0	1	214	0	4.98E+00	4.71E+00	4.45E+00	4.03E+00	3.63E+00	3.29E+00	2.88E+00	2.27E+00	1.67E+00	1.43E+00	1.41E+00	2.79E+15	0.188235	1.433958
645	ACCEDE00645.mp4	0	-1	-1	0.827315	0.043325	0	1	73	0	5.01E+00	4.82E+00	4.57E+00	4.21E+00	3.75E+00	3.39E+00	2.93E+00	2.31E+00	1.60E+00	1.42E+00	1.41E+00	1.73E+15	0.156863	1.396404
646	ACCEDE00646.mp4	0.139359	-1	-1	0.844586	0.060579	0	1	57	0	4.85E+00	4.65E+00	4.40E+00	4.11E+00	3.75E+00	3.37E+00	2.85E+00	2.28E+00	1.61E+00	1.43E+00	1.41E+00	1.67E+15	0.160784	1.401303
647	ACCEDE00647.mp4	1.895239	-1	-1	0.320357	0.041778	0	1	105	0	4.87E+00	4.72E+00	4.51E+00	4.04E+00	3.70E+00	3.27E+00	2.76E+00	2.24E+00	1.58E+00	1.42E+00	1.41E+00	2.14E+15	0.203922	1.358501
648	ACCEDE00648.mp4	0.321602	-1	-1	0.760789	0.256541	0	0	0	0	4.82E+00	4.77E+00	4.56E+00	4.15E+00	3.80E+00	3.35E+00	2.87E+00	2.30E+00	1.60E+00	1.42E+00	1.41E+00	1.52E+15	0.227451	1.417761
649	ACCEDE00649.mp4	0.166246	-1	-1	0.656928	0.056041	0	0	0	0	4.83E+00	4.78E+00	4.60E+00	4.17E+00	3.75E+00	3.33E+00	2.84E+00	2.28E+00	1.59E+00	1.42E+00	1.41E+00	1.57E+15	0.203922	1.423721
650	ACCEDE00650.mp4	0.612931	-1	-1	0.430415	0.114115	0	0	0	0	4.81E+00	4.73E+00	4.59E+00	4.26E+00	3.96E+00	3.54E+00	2.93E+00	2.26E+00	1.60E+00	1.42E+00	1.41E+00	1.86E+15	0.141176	1.406381
651	ACCEDE00651.mp4	0.483898	-1	-1	0.146125	0.032808	0	0	0	0	4.82E+00	4.69E+00	4.38E+00	3.96E+00	3.65E+00	3.34E+00	2.85E+00	2.23E+00	1.61E+00	1.42E+00	1.41E+00	1.91E+15	0.321569	1.412898
652	ACCEDE00652.mp4	0.299208	-1	-1	0.460346	0.062601	0	1	202	0	4.91E+00	4.78E+00	4.53E+00	4.09E+00	3.75E+00	3.35E+00	2.84E+00	2.25E+00	1.61E+00	1.42E+00	1.41E+00	1.45E+15	0.062745	1.429338
